"","ContractID","ConractSize","Currency","Expiration","Strike","Last","Chg","ChgPct","Bid","Ask","Vol","OI","LastTradeTime","IV","ITM"
"342","AAPL220916C00086250","REGULAR","USD",2022-09-16,86.25,61.45,0,0,47.3,47.6,1,511,2022-05-16 14:48:56,1e-05,TRUE
"343","AAPL220916C00087500","REGULAR","USD",2022-09-16,87.5,53.82,0,0,49.9,53.8,5,1471,2022-06-24 09:42:34,0.566898862304688,TRUE
"344","AAPL220916C00090000","REGULAR","USD",2022-09-16,90,47.6,-3.130001,-6.169921,47.4,51.4,10,6864,2022-07-01 12:53:04,0.54883263671875,TRUE
"345","AAPL220916C00092500","REGULAR","USD",2022-09-16,92.5,45.2,5.1500015,12.858931,45.05,49,10,1254,2022-07-01 12:53:04,0.543949873046875,TRUE
"346","AAPL220916C00095000","REGULAR","USD",2022-09-16,95,42.3,0,0,42.7,46.6,3,2068,2022-06-30 15:59:28,0.5351608984375,TRUE
"347","AAPL220916C00097500","REGULAR","USD",2022-09-16,97.5,42.13,2.5300026,6.388896,40.3,44.25,2,1052,2022-07-01 15:40:28,0.523442265625,TRUE
"348","AAPL220916C00100000","REGULAR","USD",2022-09-16,100,37.2,0,0,38.15,41.7,3,5034,2022-06-30 15:19:28,0.512456047363281,TRUE
"349","AAPL220916C00102500","REGULAR","USD",2022-09-16,102.5,37,2.9500008,8.663733,35.85,39.25,2,673,2022-07-01 09:33:58,0.652225157470703,TRUE
"350","AAPL220916C00105000","REGULAR","USD",2022-09-16,105,33.8,0,0,33.3,37.15,9,2191,2022-06-30 15:37:00,0.6445348046875,TRUE
"351","AAPL220916C00107500","REGULAR","USD",2022-09-16,107.5,31.15,-0.8999996,-2.8081112,31.35,34.35,21,2267,2022-07-01 12:53:34,0.585575433349609,TRUE
"352","AAPL220916C00110000","REGULAR","USD",2022-09-16,110,30.55,0.79999924,2.689073,29.7,31.9,66,2598,2022-07-01 15:54:50,0.552494709472656,TRUE
"353","AAPL220916C00112500","REGULAR","USD",2022-09-16,112.5,28.85,0,0,27.1,30.2,22,2766,2022-06-29 15:54:40,0.567265069580078,TRUE
"354","AAPL220916C00115000","REGULAR","USD",2022-09-16,115,25.85,0.39999962,1.5717076,25.45,27.35,46,2789,2022-07-01 15:30:29,0.508305698242188,TRUE
"355","AAPL220916C00117500","REGULAR","USD",2022-09-16,117.5,23.4,0.5,2.1834064,23.75,25.1,12,3630,2022-07-01 14:29:37,0.485967054443359,TRUE
"356","AAPL220916C00120000","REGULAR","USD",2022-09-16,120,22.4,1.9799995,9.696374,21.35,22.8,19,3106,2022-07-01 15:59:39,0.459661165161133,TRUE
"357","AAPL220916C00122500","REGULAR","USD",2022-09-16,122.5,19.23,0.97999954,5.3698606,19.4,20.75,7,3221,2022-07-01 14:04:35,0.445195977783203,TRUE
"358","AAPL220916C00125000","REGULAR","USD",2022-09-16,125,18,0.97999954,5.757929,16.4,19.5,89,22559,2022-07-01 15:48:02,0.466680137939453,TRUE
"359","AAPL220916C00130000","REGULAR","USD",2022-09-16,130,14.56,1.2300005,9.227311,14.2,14.9,353,13524,2022-07-01 15:57:16,0.400762828369141,TRUE
"360","AAPL220916C00135000","REGULAR","USD",2022-09-16,135,11.26,1.0600004,10.392161,10.95,11.6,626,8122,2022-07-01 15:57:02,0.381720050048828,TRUE
"361","AAPL220916C00140000","REGULAR","USD",2022-09-16,140,8.55,0.87000036,11.32813,8.5,8.6,1638,15817,2022-07-01 15:59:57,0.359747613525391,FALSE
"362","AAPL220916C00145000","REGULAR","USD",2022-09-16,145,6.05,0.6000004,11.009182,6.1,6.2,726,10630,2022-07-01 15:55:27,0.345038287963867,FALSE
"363","AAPL220916C00150000","REGULAR","USD",2022-09-16,150,4.23,0.43000007,11.315791,4.15,4.25,2158,27416,2022-07-01 15:59:56,0.330695169677734,FALSE
"364","AAPL220916C00155000","REGULAR","USD",2022-09-16,155,2.79,0.43000007,18.220343,2.64,2.87,710,15777,2022-07-01 15:58:55,0.323004816894531,FALSE
"365","AAPL220916C00160000","REGULAR","USD",2022-09-16,160,1.8,0.21999991,13.924045,1.71,1.87,1292,43752,2022-07-01 15:59:42,0.316535155029297,FALSE
"366","AAPL220916C00165000","REGULAR","USD",2022-09-16,165,1.13,0.029999971,2.7272701,1.06,1.15,299,16700,2022-07-01 15:58:19,0.309088940429687,FALSE
"367","AAPL220916C00170000","REGULAR","USD",2022-09-16,170,0.73,0.04000002,5.7971044,0.67,0.75,68,23139,2022-07-01 15:59:56,0.310065493164063,FALSE
"368","AAPL220916C00175000","REGULAR","USD",2022-09-16,175,0.47,0.02000001,4.4444466,0.44,0.48,486,15783,2022-07-01 15:59:43,0.310797907714844,FALSE
"369","AAPL220916C00180000","REGULAR","USD",2022-09-16,180,0.29,0,0,0.29,0.32,55,27414,2022-07-01 15:03:32,0.31445998046875,FALSE
"370","AAPL220916C00185000","REGULAR","USD",2022-09-16,185,0.21,0.00999999,4.999995,0.2,0.22,23,15124,2022-07-01 15:53:31,0.319831020507812,FALSE
"371","AAPL220916C00190000","REGULAR","USD",2022-09-16,190,0.15,-0.00999999,-6.2499943,0.13,0.16,2,15866,2022-07-01 14:51:11,0.327643442382813,FALSE
"372","AAPL220916C00195000","REGULAR","USD",2022-09-16,195,0.1,-0.009999998,-9.090907,0.09,0.12,1,5053,2022-07-01 10:42:13,0.335944140625,FALSE
"373","AAPL220916C00200000","REGULAR","USD",2022-09-16,200,0.09,0,0,0.08,0.1,23,18717,2022-07-01 14:13:55,0.348639326171875,FALSE
"374","AAPL220916C00210000","REGULAR","USD",2022-09-16,210,0.05,-0.009999998,-16.666664,0.05,0.07,1,8641,2022-07-01 11:59:01,0.3711000390625,FALSE
"375","AAPL220916C00220000","REGULAR","USD",2022-09-16,220,0.04,0.01,33.333336,0.03,0.05,5,6508,2022-07-01 11:05:55,0.39258419921875,FALSE
"376","AAPL220916C00225000","REGULAR","USD",2022-09-16,225,0.02,0,0,0.01,0.05,35,6769,2022-06-29 09:36:07,0.40820904296875,FALSE
"377","AAPL220916C00230000","REGULAR","USD",2022-09-16,230,0.03,0.01,50,0.01,0.08,5,3779,2022-07-01 13:16:14,0.44727115234375,FALSE
"378","AAPL220916C00240000","REGULAR","USD",2022-09-16,240,0.03,0,0,0,0.08,5,2047,2022-06-28 09:30:36,0.479497392578125,FALSE
"379","AAPL220916C00250000","REGULAR","USD",2022-09-16,250,0.03,0.02,200,0.02,0.03,1,31303,2022-07-01 12:48:59,0.460942890625,FALSE
"380","AAPL220916C00260000","REGULAR","USD",2022-09-16,260,0.01,0,0,0.01,0.04,1,7780,2022-07-01 13:59:22,0.500005,FALSE
"381","AAPL220916C00270000","REGULAR","USD",2022-09-16,270,0.04,0,0,0,0.03,1,660,2022-06-10 11:45:04,0.5117236328125,FALSE
"382","AAPL220916C00280000","REGULAR","USD",2022-09-16,280,0.01,0,0,0,0.07,69,1045,2022-06-27 12:16:49,0.54492642578125,FALSE
"383","AAPL220916C00290000","REGULAR","USD",2022-09-16,290,0.02,0,0,0,0.04,1,1679,2022-06-29 15:39:19,0.539067109375,FALSE
"384","AAPL220916C00300000","REGULAR","USD",2022-09-16,300,0.01,0,0,0,0.03,11,8897,2022-06-30 14:40:06,0.54687953125,FALSE
"385","AAPL220916C00305000","REGULAR","USD",2022-09-16,305,218,0,0,216.15,220.5,1,142,2020-08-24 10:05:41,0,FALSE
"386","AAPL220916C00310000","REGULAR","USD",2022-09-16,310,215.66,-2.399994,-1.1006117,212.75,217,4,127,2020-08-28 14:00:15,0,FALSE
"387","AAPL220916C00315000","REGULAR","USD",2022-09-16,315,219.4,-0.010009766,-0.004562128,209.1,213.5,2,49,2020-08-24 09:47:53,0,FALSE
"388","AAPL220916C00320000","REGULAR","USD",2022-09-16,320,208,-0.020004272,-0.009616514,205.3,209.5,1,207,2020-08-28 13:30:21,0,FALSE
"389","AAPL220916C00325000","REGULAR","USD",2022-09-16,325,210.4,0.019989014,0.009501385,202,206,1,112,2020-08-27 09:33:46,0,FALSE
"390","AAPL220916C00330000","REGULAR","USD",2022-09-16,330,202.86,-1.449997,-0.70970434,201,203.45,4,138,2020-08-28 15:11:26,0,FALSE
"391","AAPL220916C00335000","REGULAR","USD",2022-09-16,335,195,0,0,194.8,199,1,87,2020-08-25 11:27:46,0,FALSE
"392","AAPL220916C00340000","REGULAR","USD",2022-09-16,340,196.5,-3.5,-1.75,191.4,195.5,3,170,2020-08-28 13:43:52,0,FALSE
"393","AAPL220916C00345000","REGULAR","USD",2022-09-16,345,186.52,0.020004272,0.010726151,188.05,192.5,1,93,2020-08-25 10:07:38,0,FALSE
"394","AAPL220916C00350000","REGULAR","USD",2022-09-16,350,188.15,-0.8700104,-0.46027425,184.85,189,3,721,2020-08-27 13:27:34,0,FALSE
"395","AAPL220916C00360000","REGULAR","USD",2022-09-16,360,182.7,0.22000122,0.12056182,178.35,182.5,27,837,2020-08-28 15:12:38,0,FALSE
"396","AAPL220916C00370000","REGULAR","USD",2022-09-16,370,177,4.300003,2.4898686,172.05,176.5,3,359,2020-08-28 12:56:36,0,FALSE
"397","AAPL220916C00380000","REGULAR","USD",2022-09-16,380,169.34,0.48999023,0.2901926,165.95,170,6,594,2020-08-28 15:00:57,0,FALSE
"398","AAPL220916C00390000","REGULAR","USD",2022-09-16,390,163.9,0.44999695,0.27531168,160.2,164,12,261,2020-08-28 10:36:10,0,FALSE
"399","AAPL220916C00400000","REGULAR","USD",2022-09-16,400,157,-1.2200012,-0.771079,157,158.5,44,0,2020-08-28 15:44:42,0,FALSE
"400","AAPL220916C00410000","REGULAR","USD",2022-09-16,410,150.44,-1.1100006,-0.73243195,150.15,152.85,12,194,2020-08-28 13:33:32,0,FALSE
"401","AAPL220916C00420000","REGULAR","USD",2022-09-16,420,149.34,0.73999023,0.49797454,143.35,146.35,22,570,2020-08-28 15:46:20,0,FALSE
"402","AAPL220916C00430000","REGULAR","USD",2022-09-16,430,143.8,1.050003,0.7355538,138.6,141.15,10,882,2020-08-28 15:53:24,0,FALSE
"403","AAPL220916C00440000","REGULAR","USD",2022-09-16,440,137.44,-0.1499939,-0.109015115,133.25,137,6,353,2020-08-28 14:38:18,10.5839877600098,FALSE
"404","AAPL220916C00450000","REGULAR","USD",2022-09-16,450,132.8,0.68000793,0.5146896,128.45,132,4,926,2020-08-28 15:40:28,9.19726987670898,FALSE
"405","AAPL220916C00460000","REGULAR","USD",2022-09-16,460,128.25,0.44999695,0.35211027,123.95,127.3,1,595,2020-08-28 11:57:39,8.42651840530395,FALSE
"406","AAPL220916C00470000","REGULAR","USD",2022-09-16,470,122.5,-0.69000244,-0.5601124,120.7,122.7,22,932,2020-08-28 14:13:46,7.93530281524658,FALSE
"407","AAPL220916C00480000","REGULAR","USD",2022-09-16,480,118.8,-0.08999634,-0.07569715,115.2,118.4,131,366,2020-08-28 13:33:20,7.43628000152588,FALSE
"408","AAPL220916C00490000","REGULAR","USD",2022-09-16,490,114,-0.41999817,-0.3670671,111.05,114.15,30,0,2020-08-28 14:55:32,7.07910271362305,FALSE
"409","AAPL220916C00500000","REGULAR","USD",2022-09-16,500,108.5,-3,-2.690583,107.85,110.4,169,6512,2020-08-28 15:59:59,6.82068018508911,FALSE
"410","AAPL220916C00520000","REGULAR","USD",2022-09-16,520,101.43,0.16000366,0.1579971,100,102.45,194,1339,2020-08-28 15:58:09,6.30822965377808,FALSE
"411","AAPL220916C00540000","REGULAR","USD",2022-09-16,540,95.17,0.48999786,0.5175305,92.65,95.45,29,1205,2020-08-28 14:19:52,5.91394303726196,FALSE
"412","AAPL220916C00560000","REGULAR","USD",2022-09-16,560,88.4,0.7000046,0.7981809,86.15,88.9,81,1958,2020-08-28 15:56:36,5.59735407752991,FALSE
"413","AAPL220916C00580000","REGULAR","USD",2022-09-16,580,79.25,-3.3499985,-4.0556884,80.4,83.1,23,1568,2020-08-28 15:54:42,5.34387539047241,FALSE
"414","AAPL220916C00600000","REGULAR","USD",2022-09-16,600,76.55,-0.049995422,-0.065268174,75,77.45,57,1016,2020-08-28 15:59:03,5.11804559463501,FALSE
"415","AAPL220916C00620000","REGULAR","USD",2022-09-16,620,73.7,2.0499954,2.861124,70.05,72.55,130,216,2020-08-28 15:51:45,4.93005754837036,FALSE
"416","AAPL220916C00640000","REGULAR","USD",2022-09-16,640,1386,1320.05,2001.5923,339.15,344,3,102,2020-08-28 15:08:40,0,FALSE
"417","AAPL220916C00660000","REGULAR","USD",2022-09-16,660,1200,1138.87,1863.0295,334.5,339,28,10,2020-08-28 15:46:18,0,FALSE
"418","AAPL220916C00680000","REGULAR","USD",2022-09-16,680,1338.4,1281.9,2268.8496,330,334.5,111,6,2020-08-28 15:53:39,0,FALSE
"419","AAPL220916C00700000","REGULAR","USD",2022-09-16,700,1089.4,1032.9,1828.1416,325.15,330,9,4,2020-08-28 14:32:59,0,FALSE
"420","AAPL220916C00720000","REGULAR","USD",2022-09-16,720,324.69,273.19,530.466,320.5,325,30,26,2020-08-28 15:57:38,0,FALSE
"421","AAPL220916C00740000","REGULAR","USD",2022-09-16,740,1262.6,1215.1,2558.1052,316,320.5,17,1,2020-08-28 15:48:09,0,FALSE
"422","AAPL220916C00800000","REGULAR","USD",2022-09-16,800,306.89,266.99002,669.1479,302.25,307,16,197,2020-08-28 15:31:51,0,FALSE
"423","AAPL220916C00900000","REGULAR","USD",2022-09-16,900,31.47,1.1700001,3.8613863,30.4,32.2,172,1,2020-08-28 15:46:07,3.66723716003418,FALSE
"424","AAPL220916C01000000","REGULAR","USD",2022-09-16,1000,24.75,1.1000004,4.6511645,24.5,24.75,1315,NA,2020-08-28 15:59:03,3.48266730895996,FALSE
"425","AAPL221118C00050000","REGULAR","USD",2022-11-18,50,87.75,0,0,87,91.05,1,156,2022-06-30 13:43:11,0.68945623046875,TRUE
"426","AAPL221118C00060000","REGULAR","USD",2022-11-18,60,73.8,0,0,77.1,81.25,1,5,2022-06-14 14:39:53,0.6523472265625,TRUE
"427","AAPL221118C00070000","REGULAR","USD",2022-11-18,70,67.4,3.7000008,5.8084784,67.75,71.5,13,16,2022-07-01 13:17:30,0.649173430175781,TRUE
"428","AAPL221118C00075000","REGULAR","USD",2022-11-18,75,75.3,0,0,56.55,56.9,NA,1,2022-05-17 15:13:09,1e-05,TRUE
"429","AAPL221118C00080000","REGULAR","USD",2022-11-18,80,59,0,0,57.85,61.9,10,91,2022-06-10 10:23:14,0.573490593261719,TRUE
"430","AAPL221118C00085000","REGULAR","USD",2022-11-18,85,53.1,0.099998474,0.18867636,53.25,57.15,14,69,2022-07-01 13:17:30,0.55664505859375,TRUE
"431","AAPL221118C00090000","REGULAR","USD",2022-11-18,90,50.25,1.0699997,2.1756806,48.95,51.65,19,3079,2022-07-01 15:55:11,0.512700185546875,TRUE
"432","AAPL221118C00095000","REGULAR","USD",2022-11-18,95,45.65,1.300003,2.931236,44.15,47.3,36,197,2022-07-01 15:55:11,0.602176829833984,TRUE
"433","AAPL221118C00100000","REGULAR","USD",2022-11-18,100,40.16,0,0,39.55,43.25,6,528,2022-06-30 13:26:39,0.593876131591797,TRUE
"434","AAPL221118C00105000","REGULAR","USD",2022-11-18,105,35.1,-0.80000305,-2.2284205,35.3,37.85,20,398,2022-07-01 13:17:30,0.512822254638672,TRUE
"435","AAPL221118C00110000","REGULAR","USD",2022-11-18,110,30.89,-0.15999985,-0.5152974,31.2,33.2,39,581,2022-07-01 13:08:46,0.470952556152344,TRUE
"436","AAPL221118C00115000","REGULAR","USD",2022-11-18,115,26.9,-0.5,-1.8248177,28.1,29.25,6,865,2022-07-01 13:08:14,0.456670472412109,TRUE
"437","AAPL221118C00120000","REGULAR","USD",2022-11-18,120,22.8,-0.75,-3.1847134,23.65,25.3,16,1275,2022-07-01 10:32:41,0.435613554077148,TRUE
"438","AAPL221118C00125000","REGULAR","USD",2022-11-18,125,19.55,-0.25,-1.2626263,20.15,21.65,90,1862,2022-07-01 13:06:02,0.418890088500977,TRUE
"439","AAPL221118C00130000","REGULAR","USD",2022-11-18,130,16.8,0.6499996,4.0247655,17.55,18.25,188,2182,2022-07-01 14:11:05,0.403204210205078,TRUE
"440","AAPL221118C00135000","REGULAR","USD",2022-11-18,135,14.5,1.1000004,8.208958,14.35,15,290,3751,2022-07-01 15:45:56,0.384588673706055,TRUE
"441","AAPL221118C00140000","REGULAR","USD",2022-11-18,140,12,1.3000002,12.149534,11.6,12.4,879,6472,2022-07-01 15:59:13,0.377325562744141,FALSE
"442","AAPL221118C00145000","REGULAR","USD",2022-11-18,145,9.35,0.6500006,7.471271,9.45,9.6,351,5224,2022-07-01 15:47:31,0.3554751953125,FALSE
"443","AAPL221118C00150000","REGULAR","USD",2022-11-18,150,7.15,0.5,7.5187964,7.35,7.5,135,6619,2022-07-01 15:21:08,0.345099322509766,FALSE
"444","AAPL221118C00155000","REGULAR","USD",2022-11-18,155,5.6,0.5499997,10.891083,5.6,5.75,148,4741,2022-07-01 15:36:13,0.336127244262695,FALSE
"445","AAPL221118C00160000","REGULAR","USD",2022-11-18,160,4.2,0.47999978,12.903219,4.2,4.3,57,7539,2022-07-01 15:41:53,0.327399304199219,FALSE
"446","AAPL221118C00165000","REGULAR","USD",2022-11-18,165,3.15,0.31000018,10.9155,3.1,3.2,199,4888,2022-07-01 15:59:28,0.321662056884766,FALSE
"447","AAPL221118C00170000","REGULAR","USD",2022-11-18,170,2.31,0.30999994,15.499997,2.27,2.33,77,6707,2022-07-01 15:59:14,0.316046878662109,FALSE
"448","AAPL221118C00175000","REGULAR","USD",2022-11-18,175,1.65,0.100000024,6.451615,1.65,1.7,51,7328,2022-07-01 15:48:35,0.312873082275391,FALSE
"449","AAPL221118C00180000","REGULAR","USD",2022-11-18,180,1.18,0.07999992,7.2727203,1.2,1.24,293,10368,2022-07-01 15:30:18,0.311042045898437,FALSE
"450","AAPL221118C00185000","REGULAR","USD",2022-11-18,185,0.88,0.01999998,2.3255792,0.87,0.92,250,2568,2022-07-01 15:56:44,0.311408253173828,FALSE
"451","AAPL221118C00190000","REGULAR","USD",2022-11-18,190,0.66,0.060000002,10,0.64,0.68,3,2288,2022-07-01 10:59:06,0.311774460449219,FALSE
"452","AAPL221118C00195000","REGULAR","USD",2022-11-18,195,0.51,0.030000001,6.250001,0.48,0.51,2,2741,2022-07-01 10:59:06,0.313483427734375,FALSE
"453","AAPL221118C00200000","REGULAR","USD",2022-11-18,200,0.35,-0.03999999,-10.256408,0.36,0.39,27,5018,2022-07-01 15:09:22,0.316168947753906,FALSE
"454","AAPL221118C00210000","REGULAR","USD",2022-11-18,210,0.24,0.00999999,4.3478217,0.21,0.24,1,3958,2022-07-01 14:33:17,0.323737231445312,FALSE
"455","AAPL221118C00220000","REGULAR","USD",2022-11-18,220,0.16,0,0,0.13,0.16,1,2107,2022-06-30 10:09:15,0.33399103515625,FALSE
"456","AAPL221118C00230000","REGULAR","USD",2022-11-18,230,0.11,0,0,0.08,0.11,2,860,2022-07-01 14:51:20,0.3437565625,FALSE
"457","AAPL221118C00240000","REGULAR","USD",2022-11-18,240,0.06,-0.02,-25,0.05,0.08,7,1208,2022-07-01 14:51:20,0.354498642578125,FALSE
"458","AAPL221118C00250000","REGULAR","USD",2022-11-18,250,0.05,0,0,0.04,0.05,125,2529,2022-06-27 14:27:11,0.358404853515625,FALSE
"459","AAPL221118C00260000","REGULAR","USD",2022-11-18,260,0.04,0,0,0.01,0.06,8,884,2022-07-01 15:07:04,0.3867248828125,FALSE
"460","AAPL221118C00270000","REGULAR","USD",2022-11-18,270,0.02,0,0,0,0.09,1,295,2022-06-21 13:57:07,0.424810439453125,FALSE
"461","AAPL221118C00280000","REGULAR","USD",2022-11-18,280,0.01,0,0,0,0.08,6,1343,2022-06-16 09:34:58,0.438482177734375,FALSE
"462","AAPL221118C00290000","REGULAR","USD",2022-11-18,290,0.05,0,0,0,0.07,1,766,2022-06-16 13:39:12,0.45117736328125,FALSE
"463","AAPL221118C00300000","REGULAR","USD",2022-11-18,300,0.01,-0.01,-50,0.01,0.02,110,9613,2022-07-01 15:38:47,0.41602146484375,FALSE
"464","AAPL221216C00030000","REGULAR","USD",2022-12-16,30,112.45,0,0,106.75,110.85,55,73,2022-06-27 13:14:19,1.54199447753906,TRUE
"465","AAPL221216C00040000","REGULAR","USD",2022-12-16,40,97.05,1.3500061,1.4106647,97.2,100.95,10,4,2022-07-01 09:42:52,0.8007832421875,TRUE
"466","AAPL221216C00045000","REGULAR","USD",2022-12-16,45,90.25,0,0,91.8,96.05,1,1,2022-06-15 15:02:14,1.17871504394531,TRUE
"467","AAPL221216C00050000","REGULAR","USD",2022-12-16,50,82.6,0,0,86.8,91.1,1,2,2022-06-13 15:48:58,0.5273484765625,TRUE
"468","AAPL221216C00060000","REGULAR","USD",2022-12-16,60,77.4,0,0,77.1,81.35,3,4,2022-06-23 09:30:06,0.611820288085938,TRUE
"469","AAPL221216C00065000","REGULAR","USD",2022-12-16,65,84,0,0,75.05,79.75,2,1,2022-05-27 12:31:45,0.952881330566406,TRUE
"470","AAPL221216C00075000","REGULAR","USD",2022-12-16,75,60.4,0,0,62.55,66.9,1,4,2022-06-15 11:14:44,0.554447814941406,TRUE
"471","AAPL221216C00080000","REGULAR","USD",2022-12-16,80,57.35,0,0,58,62.2,1,108,2022-06-30 15:17:18,0.54883263671875,TRUE
"472","AAPL221216C00085000","REGULAR","USD",2022-12-16,85,53.03,0,0,53.35,57.55,245,246,2022-06-21 12:01:16,0.530888480224609,TRUE
"473","AAPL221216C00090000","REGULAR","USD",2022-12-16,90,48.6,0,0,48.65,52.85,1,104,2022-06-23 12:45:43,0.5039112109375,TRUE
"474","AAPL221216C00095000","REGULAR","USD",2022-12-16,95,45.04,0,0,44.15,48.45,5,38,2022-06-29 09:36:51,0.609867182617188,TRUE
"475","AAPL221216C00100000","REGULAR","USD",2022-12-16,100,39.4,-3.0999985,-7.294114,40.25,43.1,3,546,2022-07-01 10:38:51,0.534611587524414,TRUE
"476","AAPL221216C00105000","REGULAR","USD",2022-12-16,105,38.8,0,0,36.25,39.4,23,85,2022-06-29 10:33:10,0.535771243896484,TRUE
"477","AAPL221216C00110000","REGULAR","USD",2022-12-16,110,34.45,0,0,32.25,34,38,263,2022-06-29 11:07:36,0.462407719726563,TRUE
"478","AAPL221216C00115000","REGULAR","USD",2022-12-16,115,27.25,-0.70000076,-2.5044749,28.1,30.1,1,61,2022-06-30 15:03:35,0.447698394165039,TRUE
"479","AAPL221216C00120000","REGULAR","USD",2022-12-16,120,23.87,-0.5299988,-2.1721263,24.65,26.3,3,533,2022-07-01 10:44:51,0.430669755859375,TRUE
"480","AAPL221216C00125000","REGULAR","USD",2022-12-16,125,20.6,-0.39999962,-1.9047601,21.55,22.8,2,337,2022-07-01 09:30:00,0.417364224853516,TRUE
"481","AAPL221216C00130000","REGULAR","USD",2022-12-16,130,18.7,0.30000114,1.6304411,18.45,19.5,20,474,2022-07-01 15:45:55,0.403753521118164,TRUE
"482","AAPL221216C00135000","REGULAR","USD",2022-12-16,135,15.7,0.48999977,3.2215633,15.5,16.2,44,712,2022-07-01 15:38:42,0.383795224609375,TRUE
"483","AAPL221216C00140000","REGULAR","USD",2022-12-16,140,13.05,0.9499998,7.851238,12.75,13.5,276,2435,2022-07-01 15:57:14,0.373663489990234,FALSE
"484","AAPL221216C00145000","REGULAR","USD",2022-12-16,145,10.55,0.75,7.6530614,10.3,10.95,87,6119,2022-07-01 15:33:14,0.360388476257324,FALSE
"485","AAPL221216C00150000","REGULAR","USD",2022-12-16,150,8.4,0.5999994,7.6923003,8.1,8.8,259,3073,2022-07-01 15:34:31,0.350470362548828,FALSE
"486","AAPL221216C00155000","REGULAR","USD",2022-12-16,155,6.5,0.5500002,9.243701,6.4,6.95,154,1619,2022-07-01 15:52:39,0.341193111572266,FALSE
"487","AAPL221216C00160000","REGULAR","USD",2022-12-16,160,5.1,0.3499999,7.368419,4.9,5.3,187,3023,2022-07-01 15:47:26,0.329840686035156,FALSE
"488","AAPL221216C00165000","REGULAR","USD",2022-12-16,165,3.95,0.25,6.7567563,3.75,4.1,104,2108,2022-07-01 15:59:02,0.324530680541992,FALSE
"489","AAPL221216C00170000","REGULAR","USD",2022-12-16,170,3,0.29999995,11.111109,2.87,3.15,113,2768,2022-07-01 15:59:40,0.320502400512695,FALSE
"490","AAPL221216C00175000","REGULAR","USD",2022-12-16,175,2.21,0.21000004,10.500002,2.12,2.33,36,4389,2022-07-01 15:26:18,0.314215842285156,FALSE
"491","AAPL221216C00180000","REGULAR","USD",2022-12-16,180,1.61,0.01999998,1.2578604,1.58,1.74,84,2012,2022-07-01 15:04:11,0.310797907714844,FALSE
"492","AAPL221216C00185000","REGULAR","USD",2022-12-16,185,1.25,0.08000004,6.8376107,1.2,1.34,12,1517,2022-07-01 15:18:46,0.310919976806641,FALSE
"493","AAPL221216C00190000","REGULAR","USD",2022-12-16,190,0.97,0.060000002,6.593407,0.9,1.03,99,1218,2022-07-01 14:24:55,0.311286184082031,FALSE
"494","AAPL221216C00195000","REGULAR","USD",2022-12-16,195,0.75,-0.029999971,-3.8461502,0.68,0.76,4,628,2022-07-01 12:18:50,0.309333078613281,FALSE
"495","AAPL221216C00200000","REGULAR","USD",2022-12-16,200,0.59,0.07999998,15.686272,0.57,0.61,138,914,2022-07-01 15:37:17,0.312995151367187,FALSE
"496","AAPL221216C00205000","REGULAR","USD",2022-12-16,205,0.48,0.00999999,2.1276574,0.4,0.47,1,3930,2022-07-01 11:11:32,0.313971704101562,FALSE
"497","AAPL221216C00210000","REGULAR","USD",2022-12-16,210,0.41,0,0,0.31,0.37,2,591,2022-06-27 15:37:30,0.316168947753906,FALSE
"498","AAPL221216C00215000","REGULAR","USD",2022-12-16,215,0.32,0,0,0.24,0.31,65,1951,2022-06-30 10:53:23,0.321295849609375,FALSE
"499","AAPL221216C00220000","REGULAR","USD",2022-12-16,220,0.22,0,0,0.19,0.25,52,688,2022-06-30 15:59:22,0.3242255078125,FALSE
"500","AAPL221216C00225000","REGULAR","USD",2022-12-16,225,0.22,0,0,0.16,0.21,7,378,2022-06-30 12:04:35,0.329108271484375,FALSE
"501","AAPL221216C00230000","REGULAR","USD",2022-12-16,230,0.15,0,0,0.12,0.19,1,324,2022-06-29 11:55:37,0.336432416992188,FALSE
"502","AAPL221216C00235000","REGULAR","USD",2022-12-16,235,0.14,0,0,0.1,0.15,4,287,2022-06-29 12:57:04,0.33789724609375,FALSE
"503","AAPL221216C00240000","REGULAR","USD",2022-12-16,240,0.11,-0.009999998,-8.333332,0.08,0.14,2,543,2022-07-01 15:13:48,0.34570966796875,FALSE
"504","AAPL221216C00245000","REGULAR","USD",2022-12-16,245,0.08,-0.020000003,-20.000004,0.05,0.13,3,610,2022-07-01 15:13:48,0.35352208984375,FALSE
"505","AAPL221216C00250000","REGULAR","USD",2022-12-16,250,0.09,0.010000005,12.500008,0.04,0.1,3,297,2022-06-30 15:59:42,0.352545537109375,FALSE
"506","AAPL221216C00255000","REGULAR","USD",2022-12-16,255,0.08,0,0,0.03,0.09,3,63,2022-06-30 13:38:41,0.358404853515625,FALSE
"507","AAPL221216C00260000","REGULAR","USD",2022-12-16,260,0.05,0,0,0.02,0.07,1,324,2022-06-29 09:30:00,0.358404853515625,FALSE
"508","AAPL221216C00265000","REGULAR","USD",2022-12-16,265,0.05,0,0,0.01,0.06,1,162,2022-06-27 10:19:26,0.36133451171875,FALSE
"509","AAPL221216C00270000","REGULAR","USD",2022-12-16,270,0.03,0,0,0.01,0.07,1,65,2022-06-22 13:23:56,0.37695935546875,FALSE
"510","AAPL221216C00275000","REGULAR","USD",2022-12-16,275,0.05,0,0,0,0.07,156,60,2022-06-24 12:54:25,0.385748330078125,FALSE
